time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-5.13207470356,-3.88099735184,25.6459831573,5.92854612808,6.25605913909,0.0,-2.75453572889,-4.13327735043,5.66634952245,-0.241802437142,-0.167204976426,0.0,417.42452625275695,416.3947253669067,416.05705000243444,415.715128783656
4.259999999999997,-5.29712054149,-4.13611961041,25.9869628977,5.91470177913,6.24559480668,0.0,-2.74608629136,-4.37194521095,5.6984876168,-0.214747863137,-0.195406724496,0.0,471.23906468437775,469.0251864803432,469.2809412157248,471.3261576546163
4.319999999999996,-5.46139172454,-4.40646129265,26.3313826303,5.90216742344,6.23412576772,0.0,-2.72850728565,-4.64043369715,5.78067476938,-0.199243544028,-0.183777880603,0.0,488.00813959022264,488.8434917851576,487.7776835352376,488.8955288901186
4.379999999999995,-5.62435652692,-4.69334272043,26.6810208028,5.89012632847,6.2231162971,0.0,-2.7025895161,-4.9231641677,5.87229664306,-0.203730372823,-0.182924708853,0.0,494.2003875616883,494.23438909721943,494.7967342237134,494.4312229398148
4.439999999999993,-5.78595629989,-4.99486779241,27.0298340035,5.87797510596,6.21214664066,0.0,-2.6832963495,-5.12871854605,5.75455661915,-0.200207810407,-0.182634404376,0.0,428.39930315395196,428.390260361082,429.0924359298193,429.34964278943
4.499999999999992,-5.94637180556,-5.30823138551,27.3698935576,5.86646743809,6.2013658202,0.0,-2.66318125143,-5.31780409777,5.58084647652,-0.178807514213,-0.174352203454,0.0,408.7022029003858,409.40564623548227,407.9342106889611,409.80146660640787
4.559999999999991,-6.10517155959,-5.63444462723,27.7024493894,5.85534666151,6.1906227852,0.0,-2.62933202447,-5.55687907117,5.50370972482,-0.20346420465,-0.190642364528,0.0,444.064046126888,442.69399441459706,445.2716520034397,443.2152813686093
4.6199999999999894,-6.26187793612,-5.97472339684,28.0292172851,5.84329276755,6.17932926397,0.0,-2.59338637359,-5.7867678631,5.38806076993,-0.19621271433,-0.183789889518,0.0,431.68492952129236,432.22735251725845,431.3233227589864,431.89458294156356
4.679999999999988,-6.4156031127,-6.33165226993,28.3545472213,5.83154838201,6.16852722402,0.0,-2.52979542569,-6.11161031657,5.45438822455,-0.194811740976,-0.173427463192,0.0,494.0841787558118,494.8199358064374,494.4906834048705,494.5607358867453
4.739999999999987,-6.56649882576,-6.70380085411,28.6744113083,5.81940551007,6.15800474996,0.0,-2.49940608469,-6.29450259348,5.20804247269,-0.225160043881,-0.179577949768,0.0,387.61479755449915,387.00150145765895,388.567024419753,385.6621440861336
4.799999999999986,-6.71510142897,-7.08834108053,28.9818843408,5.8058979583,6.14754398773,0.0,-2.45327738212,-6.52461682185,5.04059778297,-0.225057718809,-0.165538519929,0.0,417.1928193359224,418.38569129037273,417.86943222869803,417.8245283032867
4.859999999999984,-6.85984873933,-7.49005617415,29.2852537672,5.79198898947,6.13793405295,0.0,-2.37082277532,-6.86671539769,5.06965643769,-0.250837009199,-0.151156238302,0.0,487.6143079279126,488.66578230357044,489.85192909705887,487.88159437830046
4.919999999999983,-7.00012652268,-7.91043819066,29.5861678491,5.77767290684,6.12851840572,0.0,-2.30443357971,-7.14704923532,4.95961964828,-0.221394402064,-0.172110506139,0.0,446.5991764313059,444.8625494191485,443.67705440143254,446.03061131297665
4.979999999999982,-7.13630456718,-8.34776438266,29.8801011213,5.764355897,6.11863590302,0.0,-2.23410637334,-7.43145306277,4.83702458767,-0.223083334189,-0.152973628415,0.0,442.05437574297133,443.6026637453727,444.4420916894571,444.2547724066531
5.0399999999999805,-7.26720967037,-8.80505620889,30.1711592795,5.75080201284,6.10942038748,0.0,-2.12870189461,-7.81225029743,4.86245919283,-0.232210019636,-0.1548564712,0.0,498.55072298991706,498.39363276748713,498.19325581574446,497.4805316179907
